,"(mm) Precipitation (CHIRPS) at Colombo, 2007-01-01 to 2025-12-31"
"2016-08-21",0.0366
"2016-08-22",8.0504
"2016-08-23",11.1001
"2016-08-24",0
"2016-08-25",0
"2016-08-26",0.5702
"2016-08-27",6.3941
"2016-08-28",0.9382
"2016-08-29",0
"2016-08-30",6.0352
"2016-08-31",0
"2016-09-01",0
"2016-09-02",8.8913
"2016-09-03",0
"2016-09-04",0
"2016-09-05",0
"2016-09-06",0
"2016-09-07",0
"2016-09-08",1.2296
"2016-09-09",0
"2016-09-10",0
"2016-09-11",0
"2016-09-12",0
"2016-09-13",0
"2016-09-14",0
"2016-09-15",7.2286
"2016-09-16",0
"2016-09-17",0
"2016-09-18",5.269
"2016-09-19",5.356
"2016-09-20",4.3387
"2016-09-21",0
"2016-09-22",0
"2016-09-23",0.1242
"2016-09-24",0
"2016-09-25",0
"2016-09-26",0
"2016-09-27",0
"2016-09-28",0
"2016-09-29",4.2522
"2016-09-30",21.5217
"2016-10-01",0.3123
"2016-10-02",0
"2016-10-03",0
"2016-10-04",0
"2016-10-05",0
"2016-10-06",0
"2016-10-07",0
"2016-10-08",0
"2016-10-09",0
"2016-10-10",0
"2016-10-11",0
"2016-10-12",0
"2016-10-13",1.4172
"2016-10-14",5.9552
"2016-10-15",0.4068
"2016-10-16",3.7275
"2016-10-17",11.0827
"2016-10-18",13.1706
"2016-10-19",28.2386
"2016-10-20",0
"2016-10-21",4.8536
"2016-10-22",6.7221
"2016-10-23",3.8833
"2016-10-24",7.4213
"2016-10-25",16.6031
"2016-10-26",0
"2016-10-27",0
"2016-10-28",0
"2016-10-29",0
"2016-10-30",13.1196
"2016-10-31",23.6959
"2016-11-01",39.5187
"2016-11-02",15.3626
"2016-11-03",27.4531
"2016-11-04",28.875
"2016-11-05",17.6829
"2016-11-06",17.8734
"2016-11-07",0.8868
"2016-11-08",0
"2016-11-09",0
"2016-11-10",0
"2016-11-11",1.3852
"2016-11-12",16.0177
"2016-11-13",16.7431
"2016-11-14",9.669
"2016-11-15",9.9286
"2016-11-16",7.7121
"2016-11-17",14.2913
"2016-11-18",24.8657
"2016-11-19",23.8399
"2016-11-20",14.5981
"2016-11-21",13.4019
"2016-11-22",15.0055
"2016-11-23",10.4081
"2016-11-24",0.847
"2016-11-25",21.8829
"2016-11-26",9.5965
"2016-11-27",3.1591
"2016-11-28",3.0269
"2016-11-29",0.6208
"2016-11-30",0
"2016-12-01",0
"2016-12-02",0
"2016-12-03",0
"2016-12-04",4.6407
"2016-12-05",0
"2016-12-06",0
"2016-12-07",7.773
"2016-12-08",8.8025
"2016-12-09",0
"2016-12-10",0.1152
"2016-12-11",0
"2016-12-12",0
"2016-12-13",0
"2016-12-14",0
"2016-12-15",0
"2016-12-16",8.6328
"2016-12-17",5.8066
"2016-12-18",0.6359
"2016-12-19",0
"2016-12-20",2.3543
"2016-12-21",1.7781
"2016-12-22",0
"2016-12-23",0
"2016-12-24",0
"2016-12-25",0
"2016-12-26",0
"2016-12-27",31.296
"2016-12-28",10.4943
"2016-12-29",0
"2016-12-30",0
"2016-12-31",10.8091
"2017-01-01",0.0937
"2017-01-02",0
"2017-01-03",0
"2017-01-04",0
"2017-01-05",0
"2017-01-06",0
"2017-01-07",0
"2017-01-08",0
"2017-01-09",0
"2017-01-10",0
"2017-01-11",0
"2017-01-12",0
"2017-01-13",0
"2017-01-14",0
"2017-01-15",0
"2017-01-16",0
"2017-01-17",0
"2017-01-18",0
"2017-01-19",0
"2017-01-20",0.1898
"2017-01-21",3.8584
"2017-01-22",5.9088
"2017-01-23",20.5657
"2017-01-24",11.433
"2017-01-25",9.1907
"2017-01-26",16.7453
"2017-01-27",23.9083
"2017-01-28",15.7096
"2017-01-29",7.3491
"2017-01-30",7.5509
"2017-01-31",0
"2017-02-01",0
"2017-02-02",0
"2017-02-03",0
"2017-02-04",0
"2017-02-05",0
"2017-02-06",0
"2017-02-07",0
"2017-02-08",0
"2017-02-09",0
"2017-02-10",0
"2017-02-11",0
"2017-02-12",0
"2017-02-13",0
"2017-02-14",12.6376
"2017-02-15",0
"2017-02-16",0
"2017-02-17",0
"2017-02-18",0
"2017-02-19",23.3333
"2017-02-20",0
"2017-02-21",0
"2017-02-22",0
"2017-02-23",0.2495
"2017-02-24",0
"2017-02-25",10.8619
"2017-02-26",14.8817
"2017-02-27",3.4279
"2017-02-28",16.4927
"2017-03-01",28.3612
"2017-03-02",4.5435
"2017-03-03",15.5226
"2017-03-04",0.7288
"2017-03-05",2.5145
"2017-03-06",7.3124
"2017-03-07",13.3027
"2017-03-08",10.3027
"2017-03-09",8.053
"2017-03-10",10.6283
"2017-03-11",15.6204
"2017-03-12",11.6186
"2017-03-13",9.7877
"2017-03-14",20.9621
"2017-03-15",16.5013
"2017-03-16",10.832
"2017-03-17",0.0021
"2017-03-18",0
"2017-03-19",0
"2017-03-20",3.7974
"2017-03-21",0.0402
"2017-03-22",0
"2017-03-23",0
"2017-03-24",0
"2017-03-25",0
"2017-03-26",0
"2017-03-27",11.0255
"2017-03-28",13.9701
"2017-03-29",25.2239
"2017-03-30",22.6744
"2017-03-31",12.2497
"2017-04-01",8.3309
"2017-04-02",11.3676
"2017-04-03",12.8798
"2017-04-04",7.2761
"2017-04-05",14.2655
"2017-04-06",2.3045
"2017-04-07",0
"2017-04-08",0
"2017-04-09",6.087
"2017-04-10",0
"2017-04-11",28.006
"2017-04-12",23.6195
"2017-04-13",30.981
"2017-04-14",0.2136
"2017-04-15",0
"2017-04-16",0
"2017-04-17",0
"2017-04-18",0
"2017-04-19",0
"2017-04-20",0
"2017-04-21",0
"2017-04-22",0
"2017-04-23",0
"2017-04-24",6.2907
"2017-04-25",0
"2017-04-26",0
"2017-04-27",0
"2017-04-28",0
"2017-04-29",0
"2017-04-30",0
"2017-05-01",0
"2017-05-02",3.0988
"2017-05-03",4.0741
"2017-05-04",11.7319
"2017-05-05",6.1898
"2017-05-06",16.8832
"2017-05-07",18.4761
"2017-05-08",14.2337
"2017-05-09",11.7307
"2017-05-10",25.7196
"2017-05-11",17.5339
"2017-05-12",15.8019
"2017-05-13",10.9922
"2017-05-14",25.979
"2017-05-15",8.3702
"2017-05-16",0.0022
"2017-05-17",3.7042
"2017-05-18",22.4901
"2017-05-19",2.3868
"2017-05-20",1.9911
"2017-05-21",34.6715
"2017-05-22",12.0859
"2017-05-23",11.2684
"2017-05-24",46.4081
"2017-05-25",55.0624
"2017-05-26",69.747
"2017-05-27",0
"2017-05-28",11.6699
"2017-05-29",41.9469
"2017-05-30",1.4164
"2017-05-31",5.4516
"2017-06-01",32.1344
"2017-06-02",11.6688
"2017-06-03",0
"2017-06-04",0
"2017-06-05",14.0075
"2017-06-06",5.4305
"2017-06-07",17.4407
"2017-06-08",0.0046
"2017-06-09",0
"2017-06-10",1.1433
"2017-06-11",16.498
"2017-06-12",0
"2017-06-13",0
"2017-06-14",9.7205
"2017-06-15",5.1815
"2017-06-16",9.5324
"2017-06-17",3.2043
"2017-06-18",9.5859
"2017-06-19",8.7357
"2017-06-20",14.8483
"2017-06-21",4.7115
"2017-06-22",4.4102
"2017-06-23",20.6859
"2017-06-24",0
"2017-06-25",26.7566
"2017-06-26",43.3589
"2017-06-27",1.0903
"2017-06-28",0
"2017-06-29",0
"2017-06-30",0
"2017-07-01",8.71
"2017-07-02",1.0867
"2017-07-03",0
"2017-07-04",0
"2017-07-05",0
"2017-07-06",1.8266
"2017-07-07",3.0082
"2017-07-08",8.0415
"2017-07-09",16.9186
"2017-07-10",0.3049
"2017-07-11",0.3181
"2017-07-12",4.7071
"2017-07-13",2.9211
"2017-07-14",0.2179
"2017-07-15",0
"2017-07-16",0
"2017-07-17",0
"2017-07-18",10.6339
"2017-07-19",6.2173
"2017-07-20",3.2568
"2017-07-21",0
"2017-07-22",0
"2017-07-23",0
"2017-07-24",4.6351
"2017-07-25",0.5037
"2017-07-26",0.3416
"2017-07-27",30.1425
"2017-07-28",1.3656
"2017-07-29",11.4151
"2017-07-30",9.5626
"2017-07-31",12.1163
"2017-08-01",0
"2017-08-02",0
"2017-08-03",0
"2017-08-04",1.1788
"2017-08-05",6.1224
"2017-08-06",8.6622
"2017-08-07",19.3849
"2017-08-08",13.0443
"2017-08-09",1.1141
"2017-08-10",18.9084
"2017-08-11",0
"2017-08-12",17.5141
"2017-08-13",3.2155
"2017-08-14",13.06
"2017-08-15",0
"2017-08-16",0
"2017-08-17",4.2277
"2017-08-18",54.1412
"2017-08-19",16.3351
"2017-08-20",0
"2017-08-21",0
"2017-08-22",0.5086
"2017-08-23",6.4392
"2017-08-24",8.9161
"2017-08-25",0
"2017-08-26",0
"2017-08-27",0
"2017-08-28",0
"2017-08-29",4.9106
"2017-08-30",11.6394
"2017-08-31",21.4348
"2017-09-01",16.7411
"2017-09-02",8.9438
"2017-09-03",25.0997
"2017-09-04",12.0268
"2017-09-05",10.4743
"2017-09-06",25.1713
"2017-09-07",59.8576
"2017-09-08",42.9322
"2017-09-09",13.0287
"2017-09-10",0
"2017-09-11",5.8103
"2017-09-12",19.0409
"2017-09-13",19.3231
"2017-09-14",12.2285
"2017-09-15",3.1935
"2017-09-16",6.7146
"2017-09-17",14.9355
"2017-09-18",0.0031
"2017-09-19",0
"2017-09-20",0
"2017-09-21",0
"2017-09-22",0
"2017-09-23",0.817
"2017-09-24",6.2189
"2017-09-25",21.8867
"2017-09-26",39.9011
"2017-09-27",26.2038
"2017-09-28",0
"2017-09-29",0
"2017-09-30",4.3946
"2017-10-01",1.5375
"2017-10-02",0
"2017-10-03",8.0454
"2017-10-04",11.2616
"2017-10-05",19.3078
"2017-10-06",19.9828
"2017-10-07",15.082
"2017-10-08",12.373
"2017-10-09",10.0689
"2017-10-10",21.4583
"2017-10-11",29.5676
"2017-10-12",25.1491
"2017-10-13",21.1745
"2017-10-14",36.7482
"2017-10-15",23.4579
"2017-10-16",6.3784
"2017-10-17",0.1044
"2017-10-18",0
"2017-10-19",25.788
"2017-10-20",13.3728
"2017-10-21",0
"2017-10-22",0
"2017-10-23",11.1357
"2017-10-24",19.0308
"2017-10-25",10.1328
"2017-10-26",13.0308
"2017-10-27",2.3824
"2017-10-28",12.9269
"2017-10-29",19.1197
"2017-10-30",29.197
"2017-10-31",24.6739
"2017-11-01",17.9451
"2017-11-02",26.1756
"2017-11-03",20.4245
"2017-11-04",19.493
"2017-11-05",12.2218
"2017-11-06",21.9646
"2017-11-07",12.8882
"2017-11-08",17.5841
"2017-11-09",1.5824
"2017-11-10",17.2928
"2017-11-11",1.5519
"2017-11-12",0.3892
"2017-11-13",0
"2017-11-14",0
"2017-11-15",0
"2017-11-16",0
"2017-11-17",0
"2017-11-18",10.3813
"2017-11-19",23.6501
"2017-11-20",24.2227
"2017-11-21",7.0308
"2017-11-22",8.3332
"2017-11-23",5.8393
"2017-11-24",9.811
"2017-11-25",20.7305
"2017-11-26",9.7071
"2017-11-27",31.1061
"2017-11-28",31.7396
"2017-11-29",46.0216
"2017-11-30",44.3469
"2017-12-01",23.6577
"2017-12-02",3.0292
"2017-12-03",4.5027
"2017-12-04",7.7683
"2017-12-05",0
"2017-12-06",7.8468
"2017-12-07",0
"2017-12-08",0
"2017-12-09",0
"2017-12-10",0
"2017-12-11",0
"2017-12-12",0
"2017-12-13",19.0178
"2017-12-14",14.6636
"2017-12-15",10.841
"2017-12-16",0
"2017-12-17",0
"2017-12-18",0
"2017-12-19",0
"2017-12-20",15.465
"2017-12-21",4.5317
"2017-12-22",0
"2017-12-23",0
"2017-12-24",0
"2017-12-25",4.5634
"2017-12-26",0.5618
"2017-12-27",11.1495
"2017-12-28",0
"2017-12-29",0
"2017-12-30",2.1185
"2017-12-31",0
"2018-01-01",0
"2018-01-02",0
"2018-01-03",0
"2018-01-04",0
"2018-01-05",0
"2018-01-06",0
"2018-01-07",0
"2018-01-08",0
"2018-01-09",0
"2018-01-10",0.5142
"2018-01-11",0.9606
"2018-01-12",8.1683
"2018-01-13",0
"2018-01-14",0.2784
"2018-01-15",0
"2018-01-16",3.6678
"2018-01-17",0
"2018-01-18",0
"2018-01-19",0.3499
"2018-01-20",0
"2018-01-21",0
"2018-01-22",2.9681
"2018-01-23",0.1835
"2018-01-24",0.9839
"2018-01-25",0
"2018-01-26",0
"2018-01-27",3.5386
"2018-01-28",0
"2018-01-29",1.0148
"2018-01-30",3.8915
"2018-01-31",10.2408
"2018-02-01",9.9327
"2018-02-02",0
"2018-02-03",0
"2018-02-04",4.9812
"2018-02-05",0
"2018-02-06",12.4077
"2018-02-07",0
"2018-02-08",1.5997
"2018-02-09",6.3335
"2018-02-10",0
"2018-02-11",0
"2018-02-12",0
"2018-02-13",0
"2018-02-14",0
"2018-02-15",7.018
"2018-02-16",0.6725
"2018-02-17",0
"2018-02-18",0
"2018-02-19",0
"2018-02-20",0
"2018-02-21",0
"2018-02-22",0.1179
"2018-02-23",0
"2018-02-24",0
"2018-02-25",10.7727
"2018-02-26",10.7991
"2018-02-27",12.0465
"2018-02-28",9.6621
"2018-03-01",0.857
"2018-03-02",15.3394
"2018-03-03",15.8585
"2018-03-04",6.5549
"2018-03-05",6.5549
"2018-03-06",0.4645
"2018-03-07",0
"2018-03-08",3.5467
"2018-03-09",13.3231
"2018-03-10",12.3719
"2018-03-11",15.1619
"2018-03-12",11.1706
"2018-03-13",9.9539
"2018-03-14",0
"2018-03-15",5.0872
"2018-03-16",5.8198
"2018-03-17",5.9384
"2018-03-18",6.2693
"2018-03-19",7.3722
"2018-03-20",0
"2018-03-21",1.3117
"2018-03-22",0
"2018-03-23",0
"2018-03-24",0
"2018-03-25",0.0258
"2018-03-26",22.11
"2018-03-27",29.151
"2018-03-28",9.5888
"2018-03-29",2.6412
"2018-03-30",0
"2018-03-31",0
"2018-04-01",6.0904
"2018-04-02",10.1968
"2018-04-03",0.4658
"2018-04-04",3.2933
"2018-04-05",1.9568
"2018-04-06",5.7391
"2018-04-07",17.4856
"2018-04-08",10.8788
"2018-04-09",17.1041
"2018-04-10",7.6421
"2018-04-11",13.7033
"2018-04-12",18.5598
"2018-04-13",20.2187
"2018-04-14",19.4764
"2018-04-15",7.7632
"2018-04-16",6.6684
"2018-04-17",2.4494
"2018-04-18",11.4814
"2018-04-19",3.3079
"2018-04-20",6.7437
"2018-04-21",2.3036
"2018-04-22",7.4622
"2018-04-23",11.5828
"2018-04-24",12.7881
"2018-04-25",10.8246
"2018-04-26",22.0463
"2018-04-27",24.6282
"2018-04-28",16.9606
"2018-04-29",16.8005
"2018-04-30",0.1274
"2018-05-01",0
"2018-05-02",12.8297
"2018-05-03",14.27
"2018-05-04",10.0691
"2018-05-05",17.679
"2018-05-06",8.3687
"2018-05-07",16.1216
"2018-05-08",12.2152
"2018-05-09",16.2501
"2018-05-10",17.6862
"2018-05-11",18.6023
"2018-05-12",25.8768
"2018-05-13",24.2573
"2018-05-14",16.8844
"2018-05-15",22.9507
"2018-05-16",31.5109
"2018-05-17",26.6551
"2018-05-18",32.3838
"2018-05-19",16.2301
"2018-05-20",58.8117
"2018-05-21",36.1272
"2018-05-22",29.5155
"2018-05-23",43.0652
"2018-05-24",41.3297
"2018-05-25",27.5507
"2018-05-26",24.3132
"2018-05-27",18.8972
"2018-05-28",8.0816
"2018-05-29",1.9554
"2018-05-30",0.3296
"2018-05-31",0
"2018-06-01",4.5983
"2018-06-02",30.3321
"2018-06-03",27.9097
"2018-06-04",20.3036
"2018-06-05",6.3186
"2018-06-06",52.9517
"2018-06-07",41.6347
"2018-06-08",0
"2018-06-09",0
"2018-06-10",0
"2018-06-11",0
"2018-06-12",0
"2018-06-13",0
"2018-06-14",43.179
"2018-06-15",0.8152
"2018-06-16",32.3336
"2018-06-17",10.7228
"2018-06-18",7.9344
"2018-06-19",4.8929
"2018-06-20",0.0878
"2018-06-21",4.0934
"2018-06-22",0
"2018-06-23",1.8448
"2018-06-24",15.3254
"2018-06-25",14.2437
"2018-06-26",11.8972
"2018-06-27",0
"2018-06-28",0.8722
"2018-06-29",8.3523
"2018-06-30",18.5419
"2018-07-01",8.5828
"2018-07-02",7.8058
"2018-07-03",1.721
"2018-07-04",0
"2018-07-05",2.7798
"2018-07-06",0
"2018-07-07",0
"2018-07-08",0
"2018-07-09",29.2729
"2018-07-10",1.8892
"2018-07-11",22.9811
"2018-07-12",5.26
"2018-07-13",0.1748
"2018-07-14",0
"2018-07-15",12.3794
"2018-07-16",14.9501
"2018-07-17",0
"2018-07-18",0
"2018-07-19",4.0483
"2018-07-20",2.0608
"2018-07-21",0
"2018-07-22",0
"2018-07-23",0
"2018-07-24",8.6884
"2018-07-25",8.7832
"2018-07-26",0
"2018-07-27",6.8992
"2018-07-28",1.0901
"2018-07-29",0
"2018-07-30",14.6285
"2018-07-31",10.2659
"2018-08-01",1.6721
"2018-08-02",0
"2018-08-03",5.0565
"2018-08-04",5.5663
"2018-08-05",0
"2018-08-06",0
"2018-08-07",0
"2018-08-08",34.0646
"2018-08-09",1.9256
"2018-08-10",4.6523
"2018-08-11",8.6476
"2018-08-12",0.197
"2018-08-13",2.5238
"2018-08-14",17.2941
"2018-08-15",26.5803
"2018-08-16",12.4046
"2018-08-17",10.2941
"2018-08-18",9.9067
"2018-08-19",9.3866
"2018-08-20",5.3239
"2018-08-21",0
"2018-08-22",0
"2018-08-23",16.0662
"2018-08-24",16.7549
"2018-08-25",0
"2018-08-26",0
"2018-08-27",0
"2018-08-28",3.3328
"2018-08-29",3.5012
"2018-08-30",14.9094
"2018-08-31",0.2373
"2018-09-01",8.476
"2018-09-02",0
"2018-09-03",3.0847
"2018-09-04",0.8793
"2018-09-05",0
"2018-09-06",0
"2018-09-07",0
"2018-09-08",0
"2018-09-09",0.5706
"2018-09-10",5.1073
"2018-09-11",3.7789
"2018-09-12",6.1878
"2018-09-13",0.4884
"2018-09-14",0.0994
"2018-09-15",7.3319
"2018-09-16",1.2292
"2018-09-17",8.1424
"2018-09-18",14.5411
"2018-09-19",1.5519
"2018-09-20",24.7686
"2018-09-21",20.4171
"2018-09-22",6.6769
"2018-09-23",14.1449
"2018-09-24",32.0749
"2018-09-25",36.2613
"2018-09-26",7.4505
"2018-09-27",5.6506
"2018-09-28",9.0957
"2018-09-29",12.2756
"2018-09-30",21.9446
"2018-10-01",29.7025
"2018-10-02",23.5056
"2018-10-03",45.1221
"2018-10-04",38.1018
"2018-10-05",36.469
"2018-10-06",38.9713
"2018-10-07",29.1312
"2018-10-08",36.5549
"2018-10-09",33.1985
"2018-10-10",8.1517
"2018-10-11",6.8826
"2018-10-12",3.0759
"2018-10-13",7.5415
"2018-10-14",8.9874
"2018-10-15",5.4039
"2018-10-16",20.4627
"2018-10-17",9.9083
"2018-10-18",14.6538
"2018-10-19",45.4564
"2018-10-20",39.3919
"2018-10-21",12.5555
"2018-10-22",19.5559
"2018-10-23",18.6851
"2018-10-24",13.5062
"2018-10-25",15.9357
"2018-10-26",18.3415
"2018-10-27",18.3415
"2018-10-28",39.6601
"2018-10-29",9.2942
"2018-10-30",18.962
"2018-10-31",31.0815
"2018-11-01",31.4675
"2018-11-02",22.8024
"2018-11-03",4.1896
"2018-11-04",5.192
"2018-11-05",39.0111
"2018-11-06",27.6731
"2018-11-07",8.643
"2018-11-08",14.5885
"2018-11-09",8.31
"2018-11-10",2.3471
"2018-11-11",0
"2018-11-12",0.0248
"2018-11-13",0
"2018-11-14",0
"2018-11-15",0.1378
"2018-11-16",0
"2018-11-17",10.5318
"2018-11-18",12.2786
"2018-11-19",30.1576
"2018-11-20",0.2248
"2018-11-21",0
"2018-11-22",20.2177
"2018-11-23",25.2757
"2018-11-24",13.3996
"2018-11-25",25.666
"2018-11-26",12.7618
"2018-11-27",8.6135
"2018-11-28",29.5026
"2018-11-29",10.3581
"2018-11-30",9.9626
"2018-12-01",2.9112
"2018-12-02",0
"2018-12-03",18.1695
"2018-12-04",0.2318
"2018-12-05",5.745
"2018-12-06",5.1834
"2018-12-07",1.3743
"2018-12-08",0
"2018-12-09",2.9214
"2018-12-10",0
"2018-12-11",3.9004
"2018-12-12",0.0359
"2018-12-13",0
"2018-12-14",0.105
"2018-12-15",3.9426
"2018-12-16",3.0497
"2018-12-17",0.5857
"2018-12-18",3.8102
"2018-12-19",0
"2018-12-20",3.5026
"2018-12-21",3.1566
"2018-12-22",2.1071
"2018-12-23",2.8241
"2018-12-24",5.5827
"2018-12-25",4.7137
"2018-12-26",13.1204
"2018-12-27",7.9199
"2018-12-28",0
"2018-12-29",0
"2018-12-30",0
"2018-12-31",0
"2019-01-01",0
"2019-01-02",0
"2019-01-03",0
"2019-01-04",0
"2019-01-05",0
"2019-01-06",0
"2019-01-07",0
"2019-01-08",0
"2019-01-09",0
"2019-01-10",0
"2019-01-11",4.3728
"2019-01-12",0.7888
"2019-01-13",0
"2019-01-14",10.4334
"2019-01-15",0
"2019-01-16",0.3915
"2019-01-17",2.0152
"2019-01-18",0.2988
"2019-01-19",1.0158
"2019-01-20",1.5614
"2019-01-21",6.54
"2019-01-22",0
"2019-01-23",0
"2019-01-24",0
"2019-01-25",0
"2019-01-26",0
"2019-01-27",0
"2019-01-28",0
"2019-01-29",0
"2019-01-30",0
"2019-01-31",0
"2019-02-01",0
"2019-02-02",0
"2019-02-03",14.1613
"2019-02-04",11.5577
"2019-02-05",7.5855
"2019-02-06",10.7853
"2019-02-07",0
"2019-02-08",26.5869
"2019-02-09",32.4064
"2019-02-10",0
"2019-02-11",0
"2019-02-12",0
"2019-02-13",0
"2019-02-14",2.8624
"2019-02-15",15.0747
"2019-02-16",17.6656
"2019-02-17",0.3529
"2019-02-18",0
"2019-02-19",8.8328
"2019-02-20",0
"2019-02-21",0
"2019-02-22",0
"2019-02-23",0
"2019-02-24",0
"2019-02-25",0
"2019-02-26",1.3729
"2019-02-27",0.4884
"2019-02-28",0.1402
"2019-03-01",0
"2019-03-02",0
"2019-03-03",8.0728
"2019-03-04",3.8062
"2019-03-05",0.3607
"2019-03-06",0
"2019-03-07",2.5674
"2019-03-08",0
"2019-03-09",9.5607
"2019-03-10",0
"2019-03-11",0
"2019-03-12",0
"2019-03-13",0.1435
"2019-03-14",0
"2019-03-15",0
"2019-03-16",10.3425
"2019-03-17",9.587
"2019-03-18",9.274
"2019-03-19",0
"2019-03-20",0
"2019-03-21",0.159
"2019-03-22",2.7775
"2019-03-23",8.157
"2019-03-24",0
"2019-03-25",0
"2019-03-26",0
"2019-03-27",0
"2019-03-28",0
"2019-03-29",0
"2019-03-30",0
"2019-03-31",0
"2019-04-01",0
"2019-04-02",0
"2019-04-03",0
"2019-04-04",0
"2019-04-05",0
"2019-04-06",0
"2019-04-07",0
"2019-04-08",0
"2019-04-09",0
"2019-04-10",0.1806
"2019-04-11",4.6617
"2019-04-12",6.9925
"2019-04-13",11.9658
"2019-04-14",12.7828
"2019-04-15",9.356
"2019-04-16",11.2285
"2019-04-17",14.397
"2019-04-18",7.8707
"2019-04-19",12.93
"2019-04-20",17.473
"2019-04-21",30.8667
"2019-04-22",8.456
"2019-04-23",4.7551
"2019-04-24",5.6429
"2019-04-25",6.8459
"2019-04-26",6.8299
"2019-04-27",12.0992
"2019-04-28",13.1184
"2019-04-29",18.791
"2019-04-30",19.3343
"2019-05-01",1.5238
"2019-05-02",14.1665
"2019-05-03",22.2119
"2019-05-04",0.5321
"2019-05-05",0
"2019-05-06",0
"2019-05-07",0
"2019-05-08",0
"2019-05-09",0
"2019-05-10",0
"2019-05-11",0
"2019-05-12",6.4778
"2019-05-13",0.3789
"2019-05-14",2.5028
"2019-05-15",0
"2019-05-16",0
"2019-05-17",10.9607
"2019-05-18",10.1063
"2019-05-19",2.1595
"2019-05-20",0.1355
"2019-05-21",15.8115
"2019-05-22",15.8037
"2019-05-23",18.2597
"2019-05-24",15.2211
"2019-05-25",9.7335
"2019-05-26",0
"2019-05-27",0
"2019-05-28",0
"2019-05-29",0.3707
"2019-05-30",15.8123
"2019-05-31",1.2164
"2019-06-01",1.6535
"2019-06-02",0.4363
"2019-06-03",13.6544
"2019-06-04",41.3171
"2019-06-05",13
"2019-06-06",37.5806
"2019-06-07",26.4454
"2019-06-08",0
"2019-06-09",24.3798
"2019-06-10",31.9795
"2019-06-11",11.6902
"2019-06-12",14.1601
"2019-06-13",14.3318
"2019-06-14",22.1631
"2019-06-15",22.0974
"2019-06-16",7.2925
"2019-06-17",20.4525
"2019-06-18",0
"2019-06-19",15.9529
"2019-06-20",34.3013
"2019-06-21",74.3443
"2019-06-22",17.7252
"2019-06-23",1.358
"2019-06-24",12.3806
"2019-06-25",17.7533
"2019-06-26",0
"2019-06-27",0
"2019-06-28",0
"2019-06-29",0
"2019-06-30",21.3072
"2019-07-01",4.8244
"2019-07-02",3.5695
"2019-07-03",0
"2019-07-04",0
"2019-07-05",0
"2019-07-06",0
"2019-07-07",0.8397
"2019-07-08",5.3368
"2019-07-09",20.6189
"2019-07-10",17.1229
"2019-07-11",0
"2019-07-12",17.9146
"2019-07-13",11.2298
"2019-07-14",8.5716
"2019-07-15",21.0252
"2019-07-16",6.9162
"2019-07-17",29.9906
"2019-07-18",27.954
"2019-07-19",0.4081
"2019-07-20",20.8037
"2019-07-21",11.1384
"2019-07-22",11.7144
"2019-07-23",0
"2019-07-24",0
"2019-07-25",1.8367
"2019-07-26",0
"2019-07-27",0
"2019-07-28",0
"2019-07-29",0
"2019-07-30",0
"2019-07-31",6.5447
"2019-08-01",4.9035
"2019-08-02",8.6223
"2019-08-03",0
"2019-08-04",0.4175
"2019-08-05",29.639
"2019-08-06",2.0986
"2019-08-07",10.6509
"2019-08-08",63.9481
"2019-08-09",0.8882
"2019-08-10",13.878
"2019-08-11",0
"2019-08-12",5.6528
"2019-08-13",23.6877
"2019-08-14",0
"2019-08-15",0
"2019-08-16",14.4623
"2019-08-17",4.9696
"2019-08-18",7.0347
"2019-08-19",0.1199
"2019-08-20",0.072
"2019-08-21",0
"2019-08-22",33.2188
"2019-08-23",31.3754
"2019-08-24",12.9445
"2019-08-25",17.5427
"2019-08-26",15.7977
"2019-08-27",13.7548
"2019-08-28",13.9871
"2019-08-29",43.8968
"2019-08-30",32.4916
"2019-08-31",15.1975
"2019-09-01",48.8315
"2019-09-02",0
"2019-09-03",4.3385
"2019-09-04",1.7155
"2019-09-05",10.9355
"2019-09-06",11.0134
"2019-09-07",0.0239
"2019-09-08",0
"2019-09-09",0
"2019-09-10",17.9391
"2019-09-11",45.4227
"2019-09-12",25.8252
"2019-09-13",23.8855
"2019-09-14",29.1866
"2019-09-15",76.9898
"2019-09-16",52.4539
"2019-09-17",24.9577
"2019-09-18",23.0211
"2019-09-19",13.5418
"2019-09-20",8.235
"2019-09-21",14.2921
"2019-09-22",22.62
"2019-09-23",75.0787
"2019-09-24",70.9177
"2019-09-25",32.5255
"2019-09-26",0
"2019-09-27",10.7383
"2019-09-28",23.2086
"2019-09-29",26.6061
"2019-09-30",20.661
"2019-10-01",22.1996
"2019-10-02",6.2627
"2019-10-03",22.3272
"2019-10-04",12.5805
"2019-10-05",27.9209
"2019-10-06",26.5398
"2019-10-07",22.8522
"2019-10-08",19.4231
"2019-10-09",18.4278
"2019-10-10",15.3206
"2019-10-11",31.8648
"2019-10-12",16.9892
"2019-10-13",26.3068
"2019-10-14",22.8432
"2019-10-15",49.3423
"2019-10-16",32.7938
"2019-10-17",20.8686
"2019-10-18",9.8401
"2019-10-19",13.3249
"2019-10-20",26.6058
"2019-10-21",27.598
"2019-10-22",3.5383
"2019-10-23",20.568
"2019-10-24",28.8791
"2019-10-25",4.7249
"2019-10-26",13.6028
"2019-10-27",10.025
"2019-10-28",22.492
"2019-10-29",13.8142
"2019-10-30",3.1884
"2019-10-31",3.76
"2019-11-01",8.2054
"2019-11-02",13.1861
